,month,year,County Name,Parameter Name,Arithmetic Mean
3071,11,2014,San Diego,Relative Humidity ,49.95124248888889
3072,11,2014,Santa Barbara,Relative Humidity ,58.2472222
3073,11,2014,Santa Clara,Relative Humidity ,59.543956783333336
3074,11,2014,Shasta,Relative Humidity ,83.31652056000001
3075,11,2014,Tulare,Relative Humidity ,66.02782096428572
3076,11,2014,Ventura,Relative Humidity ,48.440930127777776
3338,12,2014,Del Norte,Relative Humidity ,88.47289496666667
3339,12,2014,Fresno,Relative Humidity ,87.91161246551725
3340,12,2014,Humboldt,Relative Humidity ,87.99028012903226
3341,12,2014,Inyo,Relative Humidity ,54.915993254629626
3342,12,2014,Kern,Relative Humidity ,82.75201611290322
3343,12,2014,Lake,Relative Humidity ,88.23835121505377
3344,12,2014,Los Angeles,Relative Humidity ,65.29434411981566
3345,12,2014,Madera,Relative Humidity ,83.21977589583334
3346,12,2014,Mariposa,Relative Humidity ,58.919354870967744
3347,12,2014,Orange,Relative Humidity ,65.88642472580645
3348,12,2014,Riverside,Relative Humidity ,61.40716581008902
3349,12,2014,Sacramento,Relative Humidity ,86.45253730645162
3350,12,2014,San Benito,Relative Humidity ,81.7935605909091
3351,12,2014,San Bernardino,Relative Humidity ,64.84082575483872
3352,12,2014,San Diego,Relative Humidity ,71.32799943010752
3353,12,2014,Santa Barbara,Relative Humidity ,69.27419351612903
3354,12,2014,Santa Clara,Relative Humidity ,62.53176825806451
3355,12,2014,Shasta,Relative Humidity ,80.8619791875
3356,12,2014,Tulare,Relative Humidity ,77.1846455483871
3357,12,2014,Ventura,Relative Humidity ,65.3676429139785
71,1,2015,Fresno,Relative Humidity ,92.88673022580645
72,1,2015,Humboldt,Relative Humidity ,81.2584999032258
73,1,2015,Inyo,Relative Humidity ,38.012281407258065
74,1,2015,Kern,Relative Humidity ,87.22214352542373
75,1,2015,Lake,Relative Humidity ,69.33154122580645
76,1,2015,Los Angeles,Relative Humidity ,54.96312711290323
77,1,2015,Madera,Relative Humidity ,86.05683509836065
78,1,2015,Mariposa,Relative Humidity ,40.397849483870964
79,1,2015,Orange,Relative Humidity ,52.41824730107526
80,1,2015,Riverside,Relative Humidity ,48.891250736686395
81,1,2015,Sacramento,Relative Humidity ,86.72728203225807
82,1,2015,San Benito,Relative Humidity ,74.1021505483871
83,1,2015,San Bernardino,Relative Humidity ,50.461362513333334
84,1,2015,San Diego,Relative Humidity ,56.727384268817204
85,1,2015,Santa Barbara,Relative Humidity ,69.09677419354838
86,1,2015,Santa Clara,Relative Humidity ,56.93902482258065
87,1,2015,Shasta,Relative Humidity ,66.90591396774194
88,1,2015,Tulare,Relative Humidity ,76.43091774193549
89,1,2015,Ventura,Relative Humidity ,53.10371862903226
378,2,2015,Fresno,Relative Humidity ,80.79225289361702
379,2,2015,Humboldt,Relative Humidity ,77.72424242857143
380,2,2015,Inyo,Relative Humidity ,29.398167794642855
381,2,2015,Kern,Relative Humidity ,78.39770971428571
382,2,2015,Lake,Relative Humidity ,67.21825397619048
383,2,2015,Los Angeles,Relative Humidity ,61.90446714285714
384,2,2015,Madera,Relative Humidity ,79.03916401785715
385,2,2015,Mariposa,Relative Humidity ,52.285714250000005
386,2,2015,Orange,Relative Humidity ,62.21769283333333
387,2,2015,Riverside,Relative Humidity ,47.508025606557375
388,2,2015,Sacramento,Relative Humidity ,78.96858822321428
389,2,2015,San Benito,Relative Humidity ,73.77083328571429
390,2,2015,San Bernardino,Relative Humidity ,52.295025955223885
391,2,2015,San Diego,Relative Humidity ,60.75114640476191
392,2,2015,Santa Barbara,Relative Humidity ,71.39182189285715
393,2,2015,Santa Clara,Relative Humidity ,56.90280648214286
394,2,2015,Shasta,Relative Humidity ,58.57189853571429
395,2,2015,Tulare,Relative Humidity ,71.39503932142857
396,2,2015,Ventura,Relative Humidity ,63.17165630357143
684,3,2015,Fresno,Relative Humidity ,57.23200043548387
685,3,2015,Humboldt,Relative Humidity ,76.23534951612903
686,3,2015,Inyo,Relative Humidity ,24.590855282258065
687,3,2015,Kern,Relative Humidity ,61.13000970967742
688,3,2015,Lake,Relative Humidity ,60.80323962365591
689,3,2015,Los Angeles,Relative Humidity ,52.10684225
690,3,2015,Madera,Relative Humidity ,59.77607524193549
691,3,2015,Mariposa,Relative Humidity ,48.18279567741936
692,3,2015,Orange,Relative Humidity ,52.50449272043011
693,3,2015,Riverside,Relative Humidity ,39.97581550645162
694,3,2015,Sacramento,Relative Humidity ,63.78375822580645
695,3,2015,San Benito,Relative Humidity ,62.70833332258065
696,3,2015,San Bernardino,Relative Humidity ,42.56151930967742
697,3,2015,San Diego,Relative Humidity ,53.92971795698925
698,3,2015,Santa Barbara,Relative Humidity ,63.73973609677419
699,3,2015,Santa Clara,Relative Humidity ,54.693951629032256
700,3,2015,Shasta,Relative Humidity ,63.155913999999996
701,3,2015,Tulare,Relative Humidity ,55.34208967741935
702,3,2015,Ventura,Relative Humidity ,52.41075212365592
990,4,2015,Fresno,Relative Humidity ,50.541259100000005
991,4,2015,Humboldt,Relative Humidity ,71.04305553333333
992,4,2015,Inyo,Relative Humidity ,19.620689491666667
993,4,2015,Kern,Relative Humidity ,47.024052552631574
994,4,2015,Lake,Relative Humidity ,60.61527777777778
995,4,2015,Los Angeles,Relative Humidity ,52.74750092592593
996,4,2015,Madera,Relative Humidity ,52.78333335
997,4,2015,Mariposa,Relative Humidity ,49.722198133333336
998,4,2015,Orange,Relative Humidity ,53.66435185555556
999,4,2015,Riverside,Relative Humidity ,39.64679669366197
1000,4,2015,Sacramento,Relative Humidity ,55.53841092372881
1001,4,2015,San Benito,Relative Humidity ,56.96388886666667
1002,4,2015,San Bernardino,Relative Humidity ,43.168599202531645
1003,4,2015,San Diego,Relative Humidity ,56.74159734444444
1004,4,2015,Santa Barbara,Relative Humidity ,56.24166663333333
1005,4,2015,Santa Clara,Relative Humidity ,50.7431461
1006,4,2015,Shasta,Relative Humidity ,59.3869883
1007,4,2015,Tulare,Relative Humidity ,52.93960985555555
1008,4,2015,Ventura,Relative Humidity ,51.93784035555556
1302,5,2015,Fresno,Relative Humidity ,49.236864612903226
1303,5,2015,Humboldt,Relative Humidity ,67.63085345161291
1304,5,2015,Inyo,Relative Humidity ,32.11340725
1305,5,2015,Kern,Relative Humidity ,47.575268903225805
1306,5,2015,Lake,Relative Humidity ,62.887096806451616
1307,5,2015,Los Angeles,Relative Humidity ,66.63870623928572
1308,5,2015,Madera,Relative Humidity ,54.573252741935484
1309,5,2015,Mariposa,Relative Humidity ,58.563172032258066
1310,5,2015,Orange,Relative Humidity ,67.68990572043012
1311,5,2015,Riverside,Relative Humidity ,52.440742589506165
1312,5,2015,Sacramento,Relative Humidity ,62.55997441129033
1313,5,2015,San Benito,Relative Humidity ,63.029063419354834
1314,5,2015,San Bernardino,Relative Humidity ,55.62676189784946
1315,5,2015,San Diego,Relative Humidity ,73.22004721505375
1316,5,2015,Santa Barbara,Relative Humidity ,66.48387090322579
1317,5,2015,Santa Clara,Relative Humidity ,57.03225274193549
1318,5,2015,Shasta,Relative Humidity ,68.89784941935484
1319,5,2015,Tulare,Relative Humidity ,55.70376646236559
1320,5,2015,Ventura,Relative Humidity ,69.49971755913978
1609,6,2015,Fresno,Relative Humidity ,38.741938366666666
1610,6,2015,Humboldt,Relative Humidity ,62.3629166
1611,6,2015,Inyo,Relative Humidity ,21.510671433333336
1612,6,2015,Kern,Relative Humidity ,38.87083333333333
1613,6,2015,Lake,Relative Humidity ,47.17681163333334
1614,6,2015,Los Angeles,Relative Humidity ,65.81568787777778
1615,6,2015,Madera,Relative Humidity ,43.33608676666667
1616,6,2015,Mariposa,Relative Humidity ,34.91111113333333
1617,6,2015,Orange,Relative Humidity ,68.66951754444445
1618,6,2015,Riverside,Relative Humidity ,40.11209468181818
1619,6,2015,Sacramento,Relative Humidity ,48.1900815
1620,6,2015,San Benito,Relative Humidity ,47.8458333
1621,6,2015,San Bernardino,Relative Humidity ,41.22302737222223
1622,6,2015,San Diego,Relative Humidity ,66.05394523333334
1623,6,2015,Santa Barbara,Relative Humidity ,73.55138886666667
1624,6,2015,Santa Clara,Relative Humidity ,59.46361603333333
1625,6,2015,Shasta,Relative Humidity ,51.416666666666664
1626,6,2015,Tulare,Relative Humidity ,39.015346526315795
1627,6,2015,Ventura,Relative Humidity ,65.47739674444445
1920,7,2015,Calaveras,Relative Humidity ,44.97607525806452
1921,7,2015,Fresno,Relative Humidity ,43.515793
1922,7,2015,Humboldt,Relative Humidity ,62.84588006451613
1923,7,2015,Inyo,Relative Humidity ,32.21366646370968
1924,7,2015,Kern,Relative Humidity ,43.05311523728814
1925,7,2015,Lake,Relative Humidity ,49.78405015053764
1926,7,2015,Los Angeles,Relative Humidity ,67.4966244982079
1927,7,2015,Madera,Relative Humidity ,46.848566274193544
1928,7,2015,Mariposa,Relative Humidity ,44.954301
1929,7,2015,Orange,Relative Humidity ,68.81317204301075
1930,7,2015,Riverside,Relative Humidity ,48.37749207038123
1931,7,2015,Sacramento,Relative Humidity ,52.24067439354839
1932,7,2015,San Benito,Relative Humidity ,51.99247316129032
1933,7,2015,San Bernardino,Relative Humidity ,44.523527341013825
1934,7,2015,San Diego,Relative Humidity ,71.95412579569893
1935,7,2015,Santa Barbara,Relative Humidity ,72.69892477419354
1936,7,2015,Santa Clara,Relative Humidity ,60.827860709677424
1937,7,2015,Shasta,Relative Humidity ,59.306451612903224
1938,7,2015,Tulare,Relative Humidity ,50.30736006451613
1939,7,2015,Ventura,Relative Humidity ,69.10275861290322
2212,8,2015,Amador,Relative Humidity ,45.848655838709675
2213,8,2015,Calaveras,Relative Humidity ,45.14072580645161
2214,8,2015,Colusa,Relative Humidity ,52.790994677419356
2215,8,2015,Fresno,Relative Humidity ,42.00445987096774
2216,8,2015,Humboldt,Relative Humidity ,65.68417922222223
2217,8,2015,Inyo,Relative Humidity ,19.97136477016129
2218,8,2015,Kern,Relative Humidity ,40.52315496774193
2219,8,2015,Lake,Relative Humidity ,46.67293905376344
2220,8,2015,Los Angeles,Relative Humidity ,61.658555819548866
2221,8,2015,Madera,Relative Humidity ,45.537931161290324
2222,8,2015,Mariposa,Relative Humidity ,32.06720422580646
2223,8,2015,Orange,Relative Humidity ,64.22295372727272
2224,8,2015,Riverside,Relative Humidity ,41.15252971935484
2225,8,2015,Sacramento,Relative Humidity ,51.92620492903226
2226,8,2015,San Benito,Relative Humidity ,51.97921693548387
2227,8,2015,San Bernardino,Relative Humidity ,36.512707639676115
2228,8,2015,San Diego,Relative Humidity ,63.27057039784946
2229,8,2015,San Luis Obispo,Relative Humidity ,66.26095430645162
2230,8,2015,Santa Barbara,Relative Humidity ,68.96102145161291
2231,8,2015,Santa Clara,Relative Humidity ,61.27599206666666
2232,8,2015,Shasta,Relative Humidity ,47.23387099999999
2233,8,2015,Tulare,Relative Humidity ,41.24115737362637
2234,8,2015,Ventura,Relative Humidity ,61.931710161290326
2501,9,2015,Amador,Relative Humidity ,42.33658726666667
2502,9,2015,Butte,Relative Humidity ,43.76597223333333
2503,9,2015,Calaveras,Relative Humidity ,40.4055556
2504,9,2015,Colusa,Relative Humidity ,50.08906210714286
2505,9,2015,Fresno,Relative Humidity ,41.329166683333334
2506,9,2015,Glenn,Relative Humidity ,48.23138896666667
2507,9,2015,Inyo,Relative Humidity ,23.755301979166667
2508,9,2015,Kern,Relative Humidity ,37.34652775
2509,9,2015,Lake,Relative Humidity ,42.76115028169014
2510,9,2015,Los Angeles,Relative Humidity ,58.77147358148148
2511,9,2015,Madera,Relative Humidity ,42.1375
2512,9,2015,Mariposa,Relative Humidity ,34.8097222
2513,9,2015,Orange,Relative Humidity ,58.88726393333333
2514,9,2015,Riverside,Relative Humidity ,47.12022802
2515,9,2015,Sacramento,Relative Humidity ,45.88718476666667
2516,9,2015,San Benito,Relative Humidity ,43.1680556
2517,9,2015,San Bernardino,Relative Humidity ,43.10806149166667
2518,9,2015,San Diego,Relative Humidity ,62.87997181111112
2519,9,2015,San Joaquin,Relative Humidity ,44.173055500000004
2520,9,2015,San Luis Obispo,Relative Humidity ,58.25468051666667
2521,9,2015,Santa Barbara,Relative Humidity ,67.66968596666666
2522,9,2015,Santa Clara,Relative Humidity ,55.192391316666665
2523,9,2015,Shasta,Relative Humidity ,48.833333333333336
2524,9,2015,Tulare,Relative Humidity ,40.10905066666667
2525,9,2015,Ventura,Relative Humidity ,58.62582071111111
2789,10,2015,Amador,Relative Humidity ,60.82580641935484
2790,10,2015,Butte,Relative Humidity ,50.82211020967742
2791,10,2015,Calaveras,Relative Humidity ,58.94677422580645
2792,10,2015,Colusa,Relative Humidity ,54.97983867741935
2793,10,2015,Fresno,Relative Humidity ,59.05000003225807
2794,10,2015,Glenn,Relative Humidity ,51.36263438709677
2795,10,2015,Inyo,Relative Humidity ,40.35469672413794
2796,10,2015,Kern,Relative Humidity ,55.46354074561403
2797,10,2015,Lake,Relative Humidity ,52.34341396774194
2798,10,2015,Los Angeles,Relative Humidity ,57.715280722222225
2799,10,2015,Madera,Relative Humidity ,60.67876348387097
2800,10,2015,Mariposa,Relative Humidity ,48.97885364516129
2801,10,2015,Orange,Relative Humidity ,59.01020625
2802,10,2015,Riverside,Relative Humidity ,48.574100687096774
2803,10,2015,Sacramento,Relative Humidity ,55.62548490322581
2804,10,2015,San Benito,Relative Humidity ,57.33736551612903
2805,10,2015,San Bernardino,Relative Humidity ,49.09807600427351
2806,10,2015,San Diego,Relative Humidity ,63.6442948974359
2807,10,2015,San Joaquin,Relative Humidity ,55.95376332258065
2808,10,2015,San Luis Obispo,Relative Humidity ,65.70698927419355
2809,10,2015,Santa Barbara,Relative Humidity ,65.20825104545455
2810,10,2015,Santa Clara,Relative Humidity ,61.13428591935484
2811,10,2015,Shasta,Relative Humidity ,62.48157806451613
2812,10,2015,Sutter,Relative Humidity ,52.34832864516129
2813,10,2015,Tulare,Relative Humidity ,57.41056646067416
2814,10,2015,Ventura,Relative Humidity ,54.18079994623656
3077,11,2015,Amador,Relative Humidity ,77.54444443333334
3078,11,2015,Butte,Relative Humidity ,62.65111113333333
3079,11,2015,Calaveras,Relative Humidity ,79.1725
3080,11,2015,Colusa,Relative Humidity ,67.5591666
3081,11,2015,Fresno,Relative Humidity ,73.31881315000001
3082,11,2015,Glenn,Relative Humidity ,61.767638899999994
3083,11,2015,Inyo,Relative Humidity ,30.30148994795539
3084,11,2015,Kern,Relative Humidity ,68.01205183760683
3085,11,2015,Lake,Relative Humidity ,68.09586355
3086,11,2015,Los Angeles,Relative Humidity ,42.169891325925924
3087,11,2015,Madera,Relative Humidity ,76.84320228333333
3088,11,2015,Mariposa,Relative Humidity ,57.218390931034484
3089,11,2015,Orange,Relative Humidity ,42.20514092222223
3090,11,2015,Riverside,Relative Humidity ,35.80823344333333
3091,11,2015,Sacramento,Relative Humidity ,72.03813030666667
3092,11,2015,San Benito,Relative Humidity ,72.47916656666666
3093,11,2015,San Bernardino,Relative Humidity ,41.31240402857143
3094,11,2015,San Diego,Relative Humidity ,50.19061417777778
3095,11,2015,San Joaquin,Relative Humidity ,69.24291663333334
3096,11,2015,San Luis Obispo,Relative Humidity ,64.54125003333334
3097,11,2015,Santa Barbara,Relative Humidity ,49.50529217857143
3098,11,2015,Santa Clara,Relative Humidity ,55.96371413333333
3099,11,2015,Shasta,Relative Humidity ,81.7025383
3100,11,2015,Sutter,Relative Humidity ,68.65263893333334
3101,11,2015,Tulare,Relative Humidity ,70.29442248333334
3102,11,2015,Ventura,Relative Humidity ,39.21990073333333
3358,12,2015,Amador,Relative Humidity ,77.70881254838709
3359,12,2015,Butte,Relative Humidity ,74.29260746774195
3360,12,2015,Calaveras,Relative Humidity ,82.03548387096774
3361,12,2015,Colusa,Relative Humidity ,78.37227651612903
3362,12,2015,Fresno,Relative Humidity ,78.14190083870967
3363,12,2015,Glenn,Relative Humidity ,77.55923764516129
3364,12,2015,Humboldt,Relative Humidity ,89.85823744827587
3365,12,2015,Inyo,Relative Humidity ,34.17657769291338
3366,12,2015,Kern,Relative Humidity ,72.8075382136752
3367,12,2015,Lake,Relative Humidity ,85.125
3368,12,2015,Los Angeles,Relative Humidity ,48.244408904059036
3369,12,2015,Madera,Relative Humidity ,81.65677801612902
3370,12,2015,Mariposa,Relative Humidity ,62.65144077419355
3371,12,2015,Orange,Relative Humidity ,50.533004806451615
3372,12,2015,Riverside,Relative Humidity ,42.20217318064516
3373,12,2015,Sacramento,Relative Humidity ,79.71578289542484
3374,12,2015,San Benito,Relative Humidity ,79.41129025806451
3375,12,2015,San Bernardino,Relative Humidity ,48.184317737967916
3376,12,2015,San Diego,Relative Humidity ,56.90139468817205
3377,12,2015,San Joaquin,Relative Humidity ,76.64556448387097
3378,12,2015,San Luis Obispo,Relative Humidity ,70.57956990322582
3379,12,2015,Santa Barbara,Relative Humidity ,53.06566477419354
3380,12,2015,Santa Clara,Relative Humidity ,56.31533196774193
3381,12,2015,Shasta,Relative Humidity ,90.92118345161289
3382,12,2015,Sutter,Relative Humidity ,76.37768812903226
3383,12,2015,Tulare,Relative Humidity ,76.72689824193549
3384,12,2015,Ventura,Relative Humidity ,47.13703092473118
90,1,2016,Amador,Relative Humidity ,80.70469712903227
91,1,2016,Butte,Relative Humidity ,79.84129241935484
92,1,2016,Calaveras,Relative Humidity ,82.99825270967742
93,1,2016,Colusa,Relative Humidity ,83.8106960967742
94,1,2016,Fresno,Relative Humidity ,80.09692030645161
95,1,2016,Glenn,Relative Humidity ,81.61958829032258
96,1,2016,Humboldt,Relative Humidity ,85.69086019354839
97,1,2016,Inyo,Relative Humidity ,49.297423355371905
98,1,2016,Kern,Relative Humidity ,77.49530472992701
99,1,2016,Lake,Relative Humidity ,87.57526880645162
100,1,2016,Los Angeles,Relative Humidity ,64.68379133333333
101,1,2016,Madera,Relative Humidity ,85.29439
102,1,2016,Mariposa,Relative Humidity ,66.1154762
103,1,2016,Orange,Relative Humidity ,65.23259087096774
104,1,2016,Riverside,Relative Humidity ,55.84300002639296
105,1,2016,Sacramento,Relative Humidity ,85.9706837032258
106,1,2016,San Benito,Relative Humidity ,82.64112896774193
107,1,2016,San Bernardino,Relative Humidity ,62.11602702173913
108,1,2016,San Diego,Relative Humidity ,70.5186251827957
109,1,2016,San Joaquin,Relative Humidity ,81.62142379310345
110,1,2016,San Luis Obispo,Relative Humidity ,81.13844085483872
111,1,2016,Santa Barbara,Relative Humidity ,73.01277550537634
112,1,2016,Santa Clara,Relative Humidity ,60.95990001612903
113,1,2016,Shasta,Relative Humidity ,87.8399215483871
114,1,2016,Sutter,Relative Humidity ,81.9145160967742
115,1,2016,Tulare,Relative Humidity ,78.13116530645162
116,1,2016,Ventura,Relative Humidity ,62.54106590860215
117,1,2016,Yolo,Relative Humidity ,83.12061341935484
397,2,2016,Amador,Relative Humidity ,73.98893682758622
398,2,2016,Butte,Relative Humidity ,62.818462672413794
399,2,2016,Calaveras,Relative Humidity ,75.22385055172414
400,2,2016,Colusa,Relative Humidity ,69.51983382758621
401,2,2016,Fresno,Relative Humidity ,71.82340262068965
402,2,2016,Glenn,Relative Humidity ,66.59798844827586
403,2,2016,Humboldt,Relative Humidity ,81.621875
404,2,2016,Inyo,Relative Humidity ,32.40198163054187
405,2,2016,Kern,Relative Humidity ,67.87654723703703
406,2,2016,Lake,Relative Humidity ,65.02155175862069
407,2,2016,Los Angeles,Relative Humidity ,43.933985632183905
408,2,2016,Madera,Relative Humidity ,77.21551724137932
409,2,2016,Mariposa,Relative Humidity ,42.81018522222222
410,2,2016,Orange,Relative Humidity ,42.480581712643676
411,2,2016,Riverside,Relative Humidity ,30.840068087774295
412,2,2016,Sacramento,Relative Humidity ,74.10497176388888
413,2,2016,San Benito,Relative Humidity ,70.77586210344828
414,2,2016,San Bernardino,Relative Humidity ,39.4438711954023
415,2,2016,San Diego,Relative Humidity ,45.5104871954023
416,2,2016,San Joaquin,Relative Humidity ,70.76906148148149
417,2,2016,San Luis Obispo,Relative Humidity ,64.994612
418,2,2016,Santa Barbara,Relative Humidity ,56.44022988505748
419,2,2016,Santa Clara,Relative Humidity ,56.39139803448276
420,2,2016,Shasta,Relative Humidity ,71.22595231034482
421,2,2016,Sutter,Relative Humidity ,69.11882186206897
422,2,2016,Tulare,Relative Humidity ,69.74121175862068
423,2,2016,Ventura,Relative Humidity ,38.74397853448276
424,2,2016,Yolo,Relative Humidity ,70.60129317241379
703,3,2016,Amador,Relative Humidity ,76.39717741935483
704,3,2016,Butte,Relative Humidity ,66.36299756410256
705,3,2016,Calaveras,Relative Humidity ,77.37580641935484
706,3,2016,Colusa,Relative Humidity ,71.66549538709677
707,3,2016,El Dorado,Relative Humidity ,68.80698925806452
708,3,2016,Fresno,Relative Humidity ,68.48955277419356
709,3,2016,Glenn,Relative Humidity ,69.61922041935485
710,3,2016,Humboldt,Relative Humidity ,80.26572587096774
711,3,2016,Inyo,Relative Humidity ,27.502166447698748
712,3,2016,Kern,Relative Humidity ,60.492638948387096
713,3,2016,Lake,Relative Humidity ,76.58602148387097
714,3,2016,Los Angeles,Relative Humidity ,64.2834037562724
715,3,2016,Madera,Relative Humidity ,74.36362417741935
716,3,2016,Mariposa,Relative Humidity ,67.23082755555555
717,3,2016,Orange,Relative Humidity ,65.48342294623656
718,3,2016,Riverside,Relative Humidity ,40.76200711143695
719,3,2016,Sacramento,Relative Humidity ,75.40386787012987
720,3,2016,San Benito,Relative Humidity ,74.59274196774193
721,3,2016,San Bernardino,Relative Humidity ,56.99468313333333
722,3,2016,San Diego,Relative Humidity ,68.72361061290323
723,3,2016,San Joaquin,Relative Humidity ,69.18379032258065
724,3,2016,San Luis Obispo,Relative Humidity ,73.78454296774193
725,3,2016,Santa Barbara,Relative Humidity ,68.58220240860216
726,3,2016,Santa Clara,Relative Humidity ,59.20865061290323
727,3,2016,Shasta,Relative Humidity ,75.46505370967742
728,3,2016,Sutter,Relative Humidity ,77.60586585714286
729,3,2016,Tulare,Relative Humidity ,69.52328725806451
730,3,2016,Ventura,Relative Humidity ,63.861454397849464
731,3,2016,Yolo,Relative Humidity ,72.6662049
1009,4,2016,Amador,Relative Humidity ,69.62277773333334
1010,4,2016,Butte,Relative Humidity ,53.754259322222225
1011,4,2016,Calaveras,Relative Humidity ,70.95263893333335
1012,4,2016,Colusa,Relative Humidity ,55.82374996666667
1013,4,2016,El Dorado,Relative Humidity ,58.91874993333333
1014,4,2016,Fresno,Relative Humidity ,56.29214365822784
1015,4,2016,Glenn,Relative Humidity ,54.15236106666667
1016,4,2016,Humboldt,Relative Humidity ,71.54487643333333
1017,4,2016,Inyo,Relative Humidity ,28.83258693697479
1018,4,2016,Kern,Relative Humidity ,53.10473688666667
1019,4,2016,Lake,Relative Humidity ,63.47361106666666
1020,4,2016,Los Angeles,Relative Humidity ,56.3982302962963
1021,4,2016,Madera,Relative Humidity ,62.86527773333333
1022,4,2016,Mariposa,Relative Humidity ,59.31922506666667
1023,4,2016,Orange,Relative Humidity ,56.25925926666667
1024,4,2016,Riverside,Relative Humidity ,40.73344733333333
1025,4,2016,Sacramento,Relative Humidity ,61.458883194029845
1026,4,2016,San Benito,Relative Humidity ,65.60555556666667
1027,4,2016,San Bernardino,Relative Humidity ,49.44378132057416
1028,4,2016,San Diego,Relative Humidity ,61.9279882
1029,4,2016,San Joaquin,Relative Humidity ,58.42336116666667
1030,4,2016,San Luis Obispo,Relative Humidity ,64.85630553333334
1031,4,2016,Santa Barbara,Relative Humidity ,64.54384262222221
1032,4,2016,Santa Clara,Relative Humidity ,53.73149155
1033,4,2016,Shasta,Relative Humidity ,67.83333333333333
1034,4,2016,Sutter,Relative Humidity ,61.65919446666667
1035,4,2016,Tulare,Relative Humidity ,63.220654987951804
1036,4,2016,Tuolumne,Relative Humidity ,60.802412315789475
1037,4,2016,Ventura,Relative Humidity ,55.83182368333334
1038,4,2016,Yolo,Relative Humidity ,57.88620060714286
1321,5,2016,Amador,Relative Humidity ,64.89533229032257
1322,5,2016,Butte,Relative Humidity ,53.44696316129032
1323,5,2016,Calaveras,Relative Humidity ,64.63575264516129
1324,5,2016,Colusa,Relative Humidity ,56.51865832258065
1325,5,2016,El Dorado,Relative Humidity ,57.23892958064516
1326,5,2016,Fresno,Relative Humidity ,50.411033236559135
1327,5,2016,Glenn,Relative Humidity ,54.75524196774194
1328,5,2016,Humboldt,Relative Humidity ,69.77409574193548
1329,5,2016,Inyo,Relative Humidity ,29.400329737410072
1330,5,2016,Kern,Relative Humidity ,46.53360773913043
1331,5,2016,Lake,Relative Humidity ,63.67473114516129
1332,5,2016,Los Angeles,Relative Humidity ,69.8655204874552
1333,5,2016,Madera,Relative Humidity ,56.00201609677419
1334,5,2016,Mariposa,Relative Humidity ,59.76499884482759
1335,5,2016,Orange,Relative Humidity ,69.26164870967742
1336,5,2016,Riverside,Relative Humidity ,46.112985826979475
1337,5,2016,Sacramento,Relative Humidity ,58.32505425806451
1338,5,2016,San Benito,Relative Humidity ,60.83198935483871
1339,5,2016,San Bernardino,Relative Humidity ,61.83063999078341
1340,5,2016,San Diego,Relative Humidity ,75.63485654838709
1341,5,2016,San Joaquin,Relative Humidity ,56.77123441935484
1342,5,2016,San Luis Obispo,Relative Humidity ,72.17352146774193
1343,5,2016,Santa Barbara,Relative Humidity ,75.36710687096775
1344,5,2016,Santa Clara,Relative Humidity ,57.77983336666667
1345,5,2016,Shasta,Relative Humidity ,69.38037638709677
1346,5,2016,Sutter,Relative Humidity ,54.26400435483871
1347,5,2016,Tulare,Relative Humidity ,54.58225946341463
1348,5,2016,Tuolumne,Relative Humidity ,56.83310116129032
1349,5,2016,Ventura,Relative Humidity ,71.87495043010753
1350,5,2016,Yolo,Relative Humidity ,56.12752488888889
1628,6,2016,Amador,Relative Humidity ,46.98499996666667
1629,6,2016,Butte,Relative Humidity ,43.677638877777774
1630,6,2016,Calaveras,Relative Humidity ,44.94722216666666
1631,6,2016,Colusa,Relative Humidity ,51.54180563333333
1632,6,2016,El Dorado,Relative Humidity ,38.31646162962963
1633,6,2016,Fresno,Relative Humidity ,37.362091388888885
1634,6,2016,Glenn,Relative Humidity ,51.71388886666667
1635,6,2016,Humboldt,Relative Humidity ,64.7516606
1636,6,2016,Inyo,Relative Humidity ,20.00498551102941
1637,6,2016,Kern,Relative Humidity ,33.858295927777775
1638,6,2016,Lake,Relative Humidity ,46.726509666666665
1639,6,2016,Los Angeles,Relative Humidity ,64.94929277037036
1640,6,2016,Madera,Relative Humidity ,42.41319445
1641,6,2016,Mariposa,Relative Humidity ,35.89797405
1642,6,2016,Orange,Relative Humidity ,66.38518521111111
1643,6,2016,Placer,Relative Humidity ,41.4288889
1644,6,2016,Riverside,Relative Humidity ,35.80446916558442
1645,6,2016,Sacramento,Relative Humidity ,45.76409028333333
1646,6,2016,San Benito,Relative Humidity ,41.863596466666664
1647,6,2016,San Bernardino,Relative Humidity ,44.23197569166667
1648,6,2016,San Diego,Relative Humidity ,63.10165346391753
1649,6,2016,San Joaquin,Relative Humidity ,43.23847223333333
1650,6,2016,San Luis Obispo,Relative Humidity ,59.4664583
1651,6,2016,Santa Barbara,Relative Humidity ,76.4098691111111
1652,6,2016,Santa Clara,Relative Humidity ,55.22999353333333
1653,6,2016,Shasta,Relative Humidity ,53.4402778
1654,6,2016,Stanislaus,Relative Humidity ,38.532500033333335
1655,6,2016,Sutter,Relative Humidity ,41.994325366666665
1656,6,2016,Tehama,Relative Humidity ,35.7730556
1657,6,2016,Tulare,Relative Humidity ,39.91257165555555
1658,6,2016,Tuolumne,Relative Humidity ,38.4098612
1659,6,2016,Ventura,Relative Humidity ,63.38088308333334
1660,6,2016,Yolo,Relative Humidity ,50.8766667
1940,7,2016,Amador,Relative Humidity ,41.92231187096774
